"premium","picture","title","url"
"True","True","Les violences contre les élus explosent","https://www.mediapart.fr/journal/france/110122/violences-contre-les-elus-il-est-plus-que-temps-de-reagir"
"True","True","Porno français : deux plaintes pour incitation à la haine raciale","https://www.mediapart.fr/journal/france/110122/porno-francais-deux-plaintes-pour-incitation-la-haine-raciale"
"True","False","Le gaz « neutre en carbone », la nouvelle combine de Total","https://www.mediapart.fr/journal/economie/110122/le-gaz-neutre-en-carbone-la-nouvelle-combine-de-total"
"True","False","À Rouen, la police évacue les « Jardins joyeux »","https://www.mediapart.fr/journal/france/110122/rouen-la-police-evacue-les-jardins-joyeux"
"True","False","« L’exposition à l’environnement est une cause majeure de maladies humaines »","https://www.mediapart.fr/journal/international/110122/l-exposition-l-environnement-est-une-cause-majeure-de-maladies-humaines"
"True","True","Variant Omicron : le dernier grand faucheur ?","https://www.mediapart.fr/journal/france/110122/variant-omicron-le-dernier-grand-faucheur"
"True","False","La justice enquête sur le financement du stade Paris La Défense Arena","https://www.mediapart.fr/journal/france/110122/la-justice-enquete-sur-le-financement-du-stade-paris-la-defense-arena"
"True","False","Le procès de l’ancien secrétaire d’État Kader Arif risque d’être reporté","https://www.mediapart.fr/journal/france/110122/le-proces-de-l-ancien-secretaire-d-etat-kader-arif-risque-d-etre-reporte"
"True","True","Meurtre de Sarah Halimi : la commission d’enquête finit en queue de poisson","https://www.mediapart.fr/journal/france/110122/meurtre-de-sarah-halimi-la-commission-d-enquete-finit-en-queue-de-poisson"
"True","False","À Paris, une élève avocate contrainte d’enlever son foulard lors d’une cérémonie","https://www.mediapart.fr/journal/france/100122/paris-une-eleve-avocate-contrainte-d-enlever-son-foulard-lors-d-une-ceremonie"
"True","True","Éric Dupond-Moretti perd ses nerfs face à François Molins","https://www.mediapart.fr/journal/france/100122/eric-dupond-moretti-perd-ses-nerfs-face-francois-molins"
"True","True","Rencontres d’Averroès : croire en la liberté ?","https://www.mediapart.fr/journal/culture-idees/110122/rencontres-d-averroes-croire-en-la-liberte"
"True","True","« Le capitalisme est dévastateur et meurtrier »","https://www.mediapart.fr/journal/economie/100122/le-capitalisme-est-devastateur-et-meurtrier"
"True","True","Usul. Le rendez-vous manqué de la gauche","https://www.mediapart.fr/journal/france/100122/usul-le-rendez-vous-manque-de-la-gauche"
"True","True","IAM : « On demande au rap des comptes qu’on ne demande pas aux autres musiques »","https://www.mediapart.fr/journal/culture-idees/090122/iam-demande-au-rap-des-comptes-qu-ne-demande-pas-aux-autres-musiques"
"True","True","Flânerie au marché, match de basket-ball... L’ubuesque « liberté » de Patrick Balkany","https://www.mediapart.fr/journal/france/100122/flanerie-au-marche-match-de-basket-ball-l-ubuesque-liberte-de-patrick-balkany"
"True","False","Le GIGN mis en cause pour la gestion de son arsenal","https://www.mediapart.fr/journal/france/100122/le-gign-elite-de-la-gendarmerie-nationale-mis-en-cause-pour-la-gestion-de-son-arsenal"
"True","False","Europol va devoir effacer une partie de sa base de données","https://www.mediapart.fr/journal/international/100122/europol-va-devoir-effacer-une-partie-de-sa-base-de-donnees"
"True","True","Georges Salines : « Nous sommes impatients de reprendre le fil de ce procès »","https://www.mediapart.fr/journal/france/100122/georges-salines-nous-sommes-impatients-de-reprendre-le-fil-de-ce-proces"
"True","True","L’État met en pause la plateforme visant à centraliser les données de santé des Français","https://www.mediapart.fr/journal/france/100122/l-etat-met-en-pause-la-plateforme-visant-centraliser-les-donnees-de-sante-des-francais"
"True","False","Un vrai-faux colloque pour mener le procès du « wokisme »","https://www.mediapart.fr/journal/france/080122/un-vrai-faux-colloque-la-sorbonne-pour-mener-le-proces-du-wokisme"
"True","False","La lutte contre les féminicides peine à émerger dans le débat présidentiel","https://www.mediapart.fr/journal/france/080122/la-lutte-contre-les-feminicides-peine-emerger-dans-le-debat-presidentiel"
"True","True","À Béziers, Ménard met en scène sa réconciliation avec Le Pen","https://www.mediapart.fr/journal/france/090122/beziers-menard-met-en-scene-sa-reconciliation-avec-le-pen"
"True","False","Guillaume Peltier, ex-numéro 2 de LR, se rallie à Éric Zemmour","https://www.mediapart.fr/journal/france/090122/guillaume-peltier-ex-numero-2-de-lr-se-rallie-eric-zemmour"
"True","False","Valérie Pécresse recycle le « Kärcher » et l’outrance sarkozyste","https://www.mediapart.fr/journal/france/070122/valerie-pecresse-recycle-le-kaercher-et-l-outrance-sarkozyste"
"True","False","Union de la gauche : retour à la case départ","https://www.mediapart.fr/journal/france/070122/union-de-la-gauche-retour-la-case-depart"
"True","True","La ministre parle, les universités se débrouillent","https://www.mediapart.fr/journal/france/100122/examens-la-ministre-parle-les-universites-se-debrouillent"
"True","False","À Blois, la course aux tests désarçonne les parents et les patients de l’hôpital","https://www.mediapart.fr/journal/france/090122/blois-la-course-aux-tests-desarconne-les-parents-et-les-patients-de-l-hopital"
"True","False","Profs non remplacés, manque de masques... : à Bobigny, haro sur « l’amateurisme » de Blanquer","https://www.mediapart.fr/journal/france/070122/profs-non-remplaces-manque-de-masques-bobigny-haro-sur-l-amateurisme-de-blanquer"
"True","False","Établissements scolaires : chaos, exaspération et appel à la grève","https://www.mediapart.fr/journal/france/080122/etablissements-scolaires-chaos-exasperation-et-appel-la-greve"
"True","True","« L’Esprit critique » : autour des films « Twist à Bamako », « Don’t look up » et « Residue »","https://www.mediapart.fr/journal/culture-idees/090122/l-esprit-critique-autour-des-films-twist-bamako-don-t-look-et-residue"
"True","True","À Toulouse, le personnel de l’hôpital des enfants entre en grève illimitée","https://www.mediapart.fr/journal/france/100122/toulouse-le-personnel-de-l-hopital-des-enfants-entre-en-greve-illimitee"
"True","False","Le contrôle des prix, un outil négligé face à l’inflation","https://www.mediapart.fr/journal/economie/070122/le-controle-des-prix-un-outil-neglige-face-l-inflation"
"True","False","Le forfait « urgences » va pénaliser les plus précaires","https://www.mediapart.fr/journal/france/060122/le-forfait-urgences-va-penaliser-les-plus-precaires"
"True","False","Heures sup non payées, chômage partiel indu : un franchisé Pizza Hut accusé par ses ex-employés","https://www.mediapart.fr/journal/economie/060122/heures-sup-non-payees-chomage-partiel-indu-un-franchise-pizza-hut-accuse-par-ses-ex-employes"
"True","True","Filière française de FFP2 : La Coop des Masques a failli sombrer faute de contrats","https://www.mediapart.fr/journal/economie/070122/filiere-francaise-de-ffp2-la-coop-des-masques-failli-sombrer-faute-de-contrats"
"True","False","Le Covid désorganise aussi le procès des attentats du 13-Novembre","https://www.mediapart.fr/journal/france/070122/le-covid-desorganise-aussi-le-proces-des-attentats-du-13-novembre"
"True","False","Covid-19 : en Afrique, l’objectif de 70 % de vaccinés pose question","https://www.mediapart.fr/journal/international/080122/covid-19-en-afrique-l-objectif-de-70-de-vaccines-pose-question"
"True","True","Soudan : la guerre du Darfour n’est pas finie","https://www.mediapart.fr/journal/international/100122/soudan-la-guerre-du-darfour-n-est-pas-finie"
"True","False","Burundi : le jeu trouble de Paris dans la région des Grands Lacs","https://www.mediapart.fr/journal/international/090122/l-aide-au-burundi-ou-le-jeu-trouble-de-paris-dans-la-region-des-grands-lacs"
"True","False","Un an après le siège du Capitole, la mémoire fracturée des Américains","https://www.mediapart.fr/journal/international/070122/siege-du-capitole-la-memoire-fracturee-des-americains"
"True","True","À Clermont-Ferrand, les saillies de Macron réveillent la flamme des antivax","https://www.mediapart.fr/journal/france/080122/clermont-ferrand-les-saillies-de-macron-reveillent-la-flamme-des-antivax"
"True","False","« Nous forcer n’est pas la solution »","https://www.mediapart.fr/journal/france/060122/paroles-de-non-vaccines-nous-forcer-n-est-pas-la-solution"
"True","False","Macron désigne des boucs émissaires, le degré zéro de la pédagogie sanitaire","https://www.mediapart.fr/journal/france/050122/non-vaccines-macron-designe-des-boucs-emissaires-le-degre-zero-de-la-pedagogie-sanitaire"
"True","True","Épisode 2 Au studio photo de Louis Vuitton, trois salariés seulement et une armée d’autoentrepreneurs","https://www.mediapart.fr/journal/economie/070122/au-studio-photo-de-louis-vuitton-trois-salaries-seulement-et-une-armee-d-autoentrepreneurs"
"True","True","La virginité d’Hélène","https://www.mediapart.fr/journal/culture-idees/090122/la-virginite-d-helene"
